subj_length,subj_urgency,subj_is_reply_fwd,body_length,body_has_html,tfidf_00,tfidf_09,tfidf_0d,tfidf_10,tfidf_11,tfidf_12,tfidf_19,tfidf_20,tfidf_2002,tfidf_2015,tfidf_3d,tfidf________________________________________________,tfidf_access,tfidf_account,tfidf_address,tfidf_aol,tfidf_army,tfidf_click,tfidf_cnet,tfidf_com,tfidf_content,tfidf_date,tfidf_dear,tfidf_don,tfidf_edu,tfidf_email,tfidf_exmh,tfidf_file,tfidf_free,tfidf_gif,tfidf_gov,tfidf_group,tfidf_help,tfidf_home,tfidf_hostedemail,tfidf_hotmail,tfidf_html,tfidf_http,tfidf_https,tfidf_id,tfidf_ilug,tfidf_information,tfidf_jose,tfidf_just,tfidf_know,tfidf_like,tfidf_linux,tfidf_list,tfidf_listinfo,tfidf_lists,tfidf_ll,tfidf_mail,tfidf_mailing,tfidf_mailman,tfidf_make,tfidf_message,tfidf_messages,tfidf_mil,tfidf_monkey,tfidf_need,tfidf_net,tfidf_new,tfidf_news,tfidf_online,tfidf_org,tfidf_people,tfidf_razor,tfidf_received,tfidf_rpm,tfidf_said,tfidf_security,tfidf_sent,tfidf_server,tfidf_service,tfidf_software,tfidf_sourceforge,tfidf_spam,tfidf_spamassassin,tfidf_subject,tfidf_text,tfidf_think,tfidf_time,tfidf_type,tfidf_uk,tfidf_update,tfidf_usaa,tfidf_use,tfidf_users,tfidf_using,tfidf_ve,tfidf_version,tfidf_want,tfidf_way,tfidf_web,tfidf_work,tfidf_world,tfidf_wrote,tfidf_www,tfidf_yahoo,tfidf_zdnet,url_count,url_has_ip,url_has_shortener,label
33,0,0,2109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11443243797340645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11838710862431075,0.0,0.0,0.0,0.0,0.0,0.06545195269395719,0.0,0.0,0.2899424763648605,0.10633735507708256,0.0,0.10285354541287971,0.37663316668835556,0.11023229083626433,0.6011867772028282,0.08776912314636467,0.08502351262519685,0.0,0.0,0.0,0.0,0.0947597106846224,0.12800286380997378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21215341612944041,0.11179718376110133,0.0,0.4930635469141965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07941970546701539,0.0,0.0,0,0,0,0
21,0,0,204,0,0.4517212344533072,0.49338639413766944,0.0,0.0,0.0,0.0,0.0,0.0,0.28574343462133067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3686541062037142,0.0,0.2358706875846074,0.0,0.39799761486742097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22115867462330402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683549699760128,0.0,0.0,0,0,0,0
37,1,1,854,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6688439879396709,0.0,0.0,0.0,0.20336079268560597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08887651685188228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3080856419719041,0.0,0.0,0.0,0.09585588742745742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29989362502036554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28992736957690124,0.0,0.0,0.0,0.0,0.0,0.2599273049801324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39715448980453355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
23,0,0,1045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500876819047965,0.0,0.0,0.0,0.0,0.37706941709627884,0.0,0.0,0.0,0.1030212007819314,0.0,0.1717097488083169,0.0,0.0,0.0,0.0,0.0,0.10658151048404492,0.0,0.0,0.0,0.0,0.0,0.05892506425163,0.0,0.0,0.2610293252664633,0.09573336199095527,0.0,0.0,0.0,0.09923989358274607,0.4329890005213258,0.15803351948539338,0.07654494232991074,0.0,0.0,0.5793955574033274,0.0,0.0853102437854808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09561585834839162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10064873491363968,0.0,0.0,0.0,0.12019035540075472,0.23037991892821827,0.0,0.0,0.0,0.0,0.07149994850988568,0.0,0.0,0,0,0,0
51,0,1,1745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525301997141288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573830339698026,0.0,0.16867374190759285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1626139093343939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111716429650242,0.0,0.0,0.0,0.45804297366079294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886173117362248,0.0,0.0,0.0,0.0,0.0,0.0,0.159635975044854,0.0,0.0,0.0,0,0,0,0
71,0,0,1126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1296003247239622,0.0,0.0,0.08650052637320188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053490148853882716,0.0,0.0,0.0,0.08768601931231455,0.0,0.07307497988685589,0.0,0.11226564915770486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05015379633251191,0.0976747672176274,0.0,0.0,0.0,0.0,0.07881347395141335,0.0,0.0,0.0,0.06725475016992638,0.06515087419343828,0.2761957380975269,0.0,0.0,0.08281128823998897,0.0,0.0,0.08143296506739607,0.0,0.0,0.0,0.0,0.2376962570973178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22856637555491216,0.0,0.8289518243412971,0.0,0.0,0.0,0.0862684124757183,0.0,0.0,0.10884786136405297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1073437756477543,0.0,0.060856851000390684,0.0,0.0,0,0,0,0
48,0,1,930,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348736538626751,0.0,0.25888284658946525,0.0,0.0,0.0,0.0,0.0,0.1178899866793196,0.0,0.0,0.16473590051129322,0.0,0.0,0.14635037251440236,0.0,0.0,0.0,0.0,0.0,0.16182366086755917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313737093313879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1850235466612394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17406092246653887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1311322315475943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8527378515136528,0.0,0,0,0,0
17,0,0,3196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1533094008244335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707164579891932,0.0,0.0,0.0,0.09478511151922712,0.0,0.14561909003146392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13102469723480245,0.1951625516360146,0.0,0.0,0.0,0.10569111486561936,0.0,0.10222847723350682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10661027868900116,0.0,0.0,0.2544499131516172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15196034598692712,0.0,0.3166841670711227,0.39698781255292703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12930698089441897,0.0,0.0,0.0,0.0,0.0,0.2108641037480788,0.0,0.12373279823189155,0.0,0.0,0.530768058040245,0.0,0.29042294753855846,0.0,0.0,0.0,0.23681115277947182,0.0,0.0,0,0,0,0
38,0,0,727,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11690175491832809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07228964416797713,0.0,0.0,0.0,0.0,0.0,0.09875770411544572,0.0,0.0,0.13800102772205772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640065252254295,0.0,0.0,0.0,0.0,0.0,0.1300112074698774,0.0,0.0,0.09089191304498062,0.08804861481207915,0.37326670528292494,0.0,0.0,0.1119159076620527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32123630638163464,0.1123761086715096,0.0,0.0,0.0,0.0,0.5612944289375422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30889766268484525,0.0,0.0,0.14581269845904096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3473246470108533,0.0,0.0,0.0,0.0,0.0,0.1512975142490102,0.0,0.0,0.0,0.08224542646197011,0.0,0.0,0,0,0,0
28,0,1,446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6877682997153112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957041189086588,0.0,0.0,0.0,0.0,0.0,0.0,0.38505775069610837,0.0,0.3107037134258664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3236746665488606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29993712890183905,0.0,0.0,0.0,0,0,0,0
14,1,0,573,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25829287563779363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6177989000559786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45012262133731706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11581233918325845,0.0,0.0,0.0,0.11474332328436129,0.0,0.0,0.3014376882830053,0.0,0.0,0.11716526650024248,0.0,0.0,0.11467291466269082,0.0,0.0,0.0,0.0,0.0,0.2928861748231804,0.14454271197246807,0.313054696760398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
43,1,0,7666,0,0.0,0.0,0.0,0.036260190605936424,0.04425519135242002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08970453437854069,0.14079627878682793,0.16349405801500919,0.0,0.0,0.0,0.0,0.04108466324349202,0.0,0.0,0.0775522041090626,0.0,0.0,0.6735283422099132,0.0,0.0,0.19607669315822013,0.0,0.0,0.4877413580700665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312926964657129,0.0,0.0,0.07388979069212032,0.0,0.0,0.0,0.0,0.0,0.0,0.06312967926171803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07400979585581477,0.0,0.031933582150818256,0.0,0.2160591152029088,0.0,0.0,0.0,0.04577378524470239,0.0,0.0,0.07982659882001457,0.0,0.0,0.0,0.08835178207449954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08360376302433514,0.0,0.12486397560462625,0.0,0.0,0.03627438330751516,0.0,0.03928703882787816,0.0,0.0,0.0,0.0,0.0,0.04674287290245468,0.0,0.0,0,0,0,1
37,0,1,750,0,0.0,0.0,0.0,0.14649021332954476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08299047774622452,0.0,0.0,0.0,0.0,0.0,0.11337653048362585,0.0,0.0,0.0,0.0,0.0,0.1407473012598096,0.0,0.0,0.0,0.0,0.0,0.15562818977348486,0.0,0.0,0.34470493910314326,0.126421668069458,0.0,0.0,0.0,0.0,0.5717880429897062,0.10434638838923362,0.1010822046816035,0.0,0.1592294608857677,0.0,0.0,0.11265731296255482,0.0,0.0,0.0,0.0,0.0,0.14949881126134215,0.0,0.0,0.18176627661185302,0.0,0.0,0.15828470706043601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15466961663222675,0.0,0.0,0.22071414587590354,0.0,0.0,0.12611179173243342,0.13291271394046714,0.0,0.0,0.0,0.0,0.0,0.17369366157294958,0.0,0.0,0.0,0.09441998661192019,0.41004525379948603,0.0,0,0,0,0
11,0,0,519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8292922083817111,0.24074561770527247,0.0,0.0,0.3782171715051279,0.0,0.0,0.0,0.0,0.22839182670391187,0.0,0.0,0.16529550447275584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17827597019144098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
24,0,0,757,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12094363270921091,0.0,0.23214490759263148,0.0,0.0,0.0,0.0,0.2336475750601681,0.10571407269469077,0.0,0.0,0.14772164670310492,0.0,0.0,0.13123501286811662,0.0,0.1662096057473531,0.0,0.0,0.0,0.21766528350547867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09729422518535252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11780516946029795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15608356171067828,0.17231453789955983,0.0,0.12480037958045394,0.0,0.0,0.0,0.0,0.23517726397149866,0.0,0.0,0.13664325802867908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7646653779819478,0.0,0,0,0,0
32,0,0,2432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4086101587482183,0.05931027934077157,0.0,0.0,0.0,0.0,0.02980833533863772,0.0,0.0,0.056266789693100366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454078537468811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045802752187630934,0.0,0.0,0.0,0.04537996588828554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17375082369308348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637762916315008,0.0,0.0,0.0,0.0,0.12131480737869452,0.8752380746286941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062386903304673086,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
40,0,0,2516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3347845314652675,0.0,0.16969203432628643,0.0,0.0,0.0,0.45875952286621935,0.0,0.0,0.0,0.0,0.0,0.0,0.07003726414084353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14699489705066887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313376297008092,0.0,0.0,0.0,0.6401380977790175,0.0,0.0,0.0,0.0,0.0,0.0,0.0853052212914432,0.0,0.0,0.10761753103282524,0.0,0.09507367832588572,0.0,0.0,0.0,0.0,0.0,0.0,0.2074848783725316,0.10887472606530184,0.1533960650990604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13608086681611345,0.0,0.0,0.0,0.1506137962429608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14658342963603888,0.0,0.14055044769933367,0.0,0.07968284702174529,0.0,0.0,0,0,0,0
44,0,1,1839,0,0.0,0.0,0.0,0.0,0.22460959744005585,0.0,0.0,0.0,0.06315185536129221,0.0,0.0,0.0843002321457313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052129532095992075,0.0,0.0,0.0,0.08545556997041863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0996517141839312,0.0,0.0,0.0,0.0,0.0977560912306846,0.0,0.0,0.0,0.0,0.0,0.15361742705820158,0.0,0.0,0.17958110345070516,0.19663201913131056,0.06349364621561067,0.08972340329594564,0.10001818904157059,0.0,0.08070483632433567,0.07076441986378244,0.0,0.0,0.0,0.0,0.0,0.0,0.1544333542898386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8141727251665208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09715397432895555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19109898867731523,0.0,0.1963646184726091,0.0,0.07790823169993978,0.059308849114477535,0.0,0.0,0,0,0,0
46,0,0,1582,0,0.0,0.22869927025734985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3689674671448162,0.0,0.0,0.0,0.5974567502084439,0.0,0.0,0.0,0.0,0.0,0.0,0.4180060094881133,0.0,0.0,0.0,0.0,0.0,0.0,0.25888144157524673,0.0,0.0,0.21765075861670505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21863422905365137,0.0,0.0,0.0,0.0,0.0,0.16634565129144838,0.0,0.0,0.2436232175825719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17510149100859232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
16,0,0,299,0,0.425847574813607,0.0,0.0,0.39249849139821175,0.0,0.0,0.0,0.0,0.26937664066129285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22236050160246712,0.0,0.3752011332343297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4199190551110935,0.208491162367663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4266313889735435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
31,0,1,558,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38634167932525065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5035997506118101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6082469891229733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47661619592991755,0.0,0.0,0.0,0,0,0,0
50,0,0,255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4161640555376008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6315324813690135,0.5714749714591308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31841884499850015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
510,0,0,474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
22,0,0,527,0,0.0,0.0,0.0,0.0,0.24270267010726737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2126544528989369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6728061061476358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4505641522687452,0.0,0.0,0.3502579208108903,0.0,0.0,0.34280719758355704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
18,0,1,466,0,0.0,0.0,0.0,0.1788742230583114,0.0,0.0,0.0,0.223919013727647,0.12276362422871272,0.0,0.0,0.16387486895396963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1900322956666013,0.0,0.0,0.0,0.0,0.0,0.0,0.18225192257856504,0.0,0.0,0.38224149029143145,0.12342804625977279,0.17441720601444147,0.194429685482553,0.0,0.15688562344334864,0.13756201776210936,0.0,0.0,0.0,0.0,0.0,0.0,0.45031451964365854,0.0,0.0,0.0,0.1541797306022861,0.0,0.0,0.0,0.4522015970995199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20621179737098252,0.0,0.15399082472413184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15144918270441116,0.11529303809797295,0.0,0.0,0,0,0,0
63,0,1,1192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326767513413246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08204457794947795,0.0,0.0,0.0,0.0,0.0,0.11208429985605639,0.0,0.0,0.15662320940107707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2996321836596292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10315708052827116,0.09993010097694237,0.4236361881429179,0.0,0.0,0.12701810218666623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36458468543417527,0.12754040379746237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17591175695710995,0.0,0.0,0.0,0.0,0.0,0.3505810362777376,0.0,0.5449147769057834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15452519521112418,0.0,0.0,0.09334381680822135,0.0,0.0,0,0,0,0
84,0,0,747,0,0.0,0.2890875830768457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71042616216595,0.0,0.0,0.0,0.21600377679658794,0.0,0.0,0.0,0.0,0.391310872754871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2685246358644977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28123044642837325,0.0,0.0,0.0,0.24646533758302563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
